"id","lat","lon"
"10,717",16.4723823333,-94.8201490556
"8,188",16.46629475,-94.8340416667
"9,772",16.4732685278,-94.8334315556
"10,088",16.4753358056,-94.83011125
"10,403",16.4826516111,-94.8363520278
"10,718",16.4721394167,-94.8201590278
"8,506",16.4663853333,-94.834225
"8,823",16.4702395833,-94.8311170833
"9,140",16.4715185278,-94.8282538889
"9,457",16.4731148056,-94.8375123889
"10,089",16.4756054722,-94.8300998056
"10,404",16.4827851111,-94.8363458333
"10,719",16.4718918889,-94.8201698889
"7,556",16.4721438333,-94.8316226944
"7,873",16.4717387778,-94.8369680278
"9,774",16.4736690556,-94.83341425
"10,090",16.4760083611,-94.8300825278
"10,405",16.4830541944,-94.8363336111
"10,720",16.47164375,-94.8201806667
"8,191",16.4665618056,-94.8340273333
"9,143",16.4710414167,-94.8283123056
"9,459",16.4728559444,-94.8375227778
"10,091",16.4761431111,-94.83007675
"10,406",16.483322,-94.8363210833
"10,721",16.4713921389,-94.8201913333
"8,826",16.4706439444,-94.8310845
"9,776",16.4739380556,-94.8334026667
"10,092",16.4765467778,-94.8300601111
"10,407",16.4835926944,-94.8363083333
"10,722",16.4710168056,-94.8202081389
"7,876",16.4719661389,-94.8369535
"8,510",16.4659154444,-94.8342631667
"8,827",16.4707758333,-94.8310736667
"9,144",16.4705674444,-94.8283511111
"9,461",16.4724715,-94.8375386389
"10,093",16.4766809444,-94.8300541389
"10,408",16.4838621111,-94.8362953889
"10,723",16.470771,-94.8202193056
"7,560",16.4725383056,-94.8315919167
"8,194",16.4668334722,-94.8340123611
"9,778",16.4743415833,-94.8333853056
"10,094",16.4772193333,-94.8300318889
"10,409",16.4842167222,-94.8362769167
"10,724",16.4705213333,-94.8202305
"7,561",16.4726755833,-94.8315808333
"9,463",16.47222625,-94.8375470556
"10,095",16.4778911111,-94.8300020278
"10,410",16.4843219722,-94.8362708056
"10,725",16.4701573333,-94.8202448611
"7,879",16.4719407222,-94.8364030278
"8,513",16.4656862222,-94.8342724722
"9,147",16.4703213889,-94.8283697222
"9,780",16.4744754167,-94.8333794722
"10,096",16.47816175,-94.8299910278
"10,411",16.4842887222,-94.8356810278
"10,726",16.4700006944,-94.8202468889
"8,197",16.4670699722,-94.8339997778
"9,465",16.4720456944,-94.8375492778
"10,097",16.4784305556,-94.8299796667
"10,412",16.4837228333,-94.8357267778
"10,727",16.4700394167,-94.8208266111
"7,564",16.4731885833,-94.83154075
"8,832",16.4711810833,-94.8310410278
"9,782",16.4747438889,-94.8333682778
"10,098",16.4786818889,-94.8299675
"10,413",16.4833643611,-94.8357431111
"10,728",16.4703378611,-94.8208006667
"7,882",16.4716030833,-94.83644
"8,516",16.46566575,-94.8337032778
"9,150",16.4700661111,-94.8283908056
"9,467",16.4720386389,-94.8369552778
"10,099",16.47885825,-94.8299586111
"10,414",16.4831209722,-94.8357541944
"10,729",16.4705847778,-94.8207904444
"8,200",16.4673376667,-94.8339865556
"9,784",16.4751473889,-94.8333510556
"10,100",16.4788238333,-94.8293745
"10,415",16.4827655833,-94.8357710278
"10,730",16.4709918333,-94.8207724722
"7,567",16.4733154167,-94.8315307778
"8,518",16.4660231944,-94.8336927222
"8,835",16.4714379722,-94.8310198056
"10,101",16.4784661111,-94.829411
"10,416",16.4825319167,-94.8357817222
"10,731",16.4712354722,-94.8207620833
"7,885",16.4712629167,-94.8364569444
"9,153",16.4698098056,-94.828412
"9,470",16.4724136667,-94.8369595278
"9,786",16.4752812778,-94.8333452778
"10,102",16.4782251111,-94.8294205
"10,417",16.4821755278,-94.8357977222
"10,732",16.4715058889,-94.8207511389
"8,203",16.4676015278,-94.8339718889
"9,471",16.47282075,-94.8369419722
"10,103",16.4777050556,-94.8294415
"10,418",16.481666,-94.8358225
"10,733",16.471774,-94.8207386667
"8,521",16.4665606389,-94.8336491667
"8,838",16.4716193056,-94.8310036667
"9,788",16.47568675,-94.8333277222
"10,104",16.4773061667,-94.8294588333
"10,419",16.4814263056,-94.8358341389
"10,734",16.47204175,-94.8207275833
"7,888",16.4710236944,-94.8364706667
"9,156",16.4695533333,-94.82843275
"9,473",16.4729506389,-94.8369358889
"10,105",16.4770387222,-94.82947
"10,420",16.4811953333,-94.835846
"10,735",16.4723101389,-94.8207160833
"7,572",16.4735773056,-94.8315103056
"9,790",16.4759542222,-94.8333161667
"10,106",16.4767722778,-94.8294808889
"10,421",16.480968,-94.83585675
"10,736",16.4725776389,-94.8207040833
"7,573",16.4738442778,-94.8314898889
"8,207",16.4680039444,-94.8339508056
"8,524",16.4669326111,-94.833619
"8,841",16.4659480278,-94.8315943056
"9,475",16.4733225,-94.8369203889
"10,107",16.4762481111,-94.8295037778
"10,422",16.4807418056,-94.83586775
"10,737",16.4728468889,-94.8206928333
"7,891",16.4706555833,-94.8364900278
"9,792",16.4762232222,-94.8333045278
"10,108",16.4757131667,-94.8295255556
"10,423",16.4804308333,-94.8358825556
"10,738",16.4731156389,-94.8206811111
"9,160",16.4691780278,-94.82846225
"10,109",16.47544275,-94.8295375
"10,424",16.4800760833,-94.8359006111
"10,739",16.4733841944,-94.8206700833
"8,210",16.4682700278,-94.8339365
"8,844",16.4663408333,-94.8315609167
"9,478",16.4738526667,-94.8368973056
"9,794",16.4764922778,-94.8332931111
"10,110",16.475173,-94.8295492778
"10,425",16.47983875,-94.8359123333
"10,740",16.4736533333,-94.820658
"8,528",16.4674578889,-94.8335761111
"9,162",16.46892625,-94.8284835
"10,111",16.4749067778,-94.82956025
"10,426",16.4796045833,-94.8359228611
"10,741",16.4740567778,-94.8206400278
"7,578",16.4742475278,-94.8314583889
"9,480",16.4741218056,-94.83688625
"9,796",16.4767614444,-94.8332817778
"10,112",16.4745091389,-94.8295778889
"10,427",16.4793609444,-94.8359343333
"10,742",16.4745851667,-94.8206166944
"7,579",16.4745148333,-94.8314373889
"7,896",16.4704100556,-94.8365026111
"8,213",16.4685387222,-94.8339219167
"8,847",16.4664786389,-94.8315489722
"9,481",16.47439075,-94.8368734722
"10,113",16.4739792222,-94.8296004444
"10,428",16.4790925556,-94.8359407778
"10,743",16.474785,-94.8206069444
"7,897",16.46977525,-94.8365358611
"8,531",16.4677269722,-94.8335549444
"9,165",16.4686708333,-94.8285028333
"9,798",16.4770304722,-94.8332705
"10,114",16.4738441944,-94.82960625
"10,429",16.4790918056,-94.8353541111
"10,744",16.4748023056,-94.8211908611
"9,483",16.4746592222,-94.8368622222
"10,115",16.4734421667,-94.8296223611
"10,430",16.4793942778,-94.8353585833
"10,745",16.4744458333,-94.8211910833
"7,582",16.4747825833,-94.8314165
"8,216",16.4688066944,-94.8339079167
"8,850",16.46687225,-94.8315160278
"9,800",16.4773000278,-94.83325875
"10,116",16.4731815,-94.8296336389
"10,431",16.4797851389,-94.8353411389
"10,746",16.4742198889,-94.82120125
"8,534",16.4679958889,-94.8335334167
"9,485",16.4749284444,-94.83685075
"10,117",16.4727993056,-94.8296504722
"10,432",16.480279,-94.8353176944
"10,747",16.4738616667,-94.8212161389
"8,852",16.4671390556,-94.831495
"9,169",16.4684228889,-94.8285252222
"9,802",16.4775695278,-94.8332470833
"10,118",16.4722768056,-94.8296736944
"10,433",16.4805500833,-94.8353053889
"10,748",16.4736296389,-94.8212263611
"7,585",16.4750513889,-94.8313954167
"7,902",16.4696476944,-94.8365424722
"8,219",16.4690751389,-94.8338939444
"10,119",16.4718972222,-94.8296885833
"10,434",16.4808111111,-94.8352921944
"10,749",16.4733965278,-94.8212371389
"8,537",16.4682628056,-94.833512
"9,488",16.4751977778,-94.8368393611
"9,804",16.4778384167,-94.8332355
"10,120",16.4716898056,-94.82969325
"10,435",16.4810710556,-94.8352801111
"10,750",16.4730515,-94.821252
"7,904",16.4693919444,-94.8365549722
"8,855",16.4674067778,-94.8314736111
"9,172",16.4680549722,-94.8285548056
"10,121",16.4716865,-94.8291110556
"10,436",16.4814725833,-94.83526175
"10,751",16.4728310556,-94.8212622778
"8,222",16.4693444167,-94.8338799722
"9,490",16.4754659444,-94.8368282222
"9,806",16.4781088333,-94.8332238611
"10,122",16.4720346111,-94.8291153056
"10,437",16.4818751667,-94.8352413889
"10,752",16.4724985556,-94.8212766667
"7,589",16.4753204444,-94.8313753056
"8,540",16.4685289722,-94.8334910278
"10,123",16.4724353333,-94.8290981389
"10,438",16.4821446944,-94.8352287222
"10,753",16.4722736389,-94.8212866111
"7,907",16.4689947222,-94.836576
"9,492",16.4757347778,-94.8368168056
"9,808",16.4785111944,-94.833207
"10,124",16.47257,-94.8290925
"10,439",16.4824137778,-94.8352162222
"10,754",16.4719439444,-94.8213011944
"8,225",16.4696137222,-94.8338663056
"8,859",16.46767525,-94.8314518889
"9,176",16.4678065833,-94.8285747222
"10,125",16.473081,-94.8290700833
"10,440",16.4826813889,-94.8352028889
"10,755",16.4716215,-94.8213155556
"9,494",16.4760056944,-94.8368052222
"9,810",16.4787658611,-94.8331953333
"10,126",16.4736080556,-94.8290474722
"10,441",16.4829510556,-94.8351900278
"10,756",16.4714165278,-94.8213243889
"7,593",16.475455,-94.8313650278
"7,910",16.4687297222,-94.8365896389
"8,544",16.4687983056,-94.8334691389
"8,861",16.4679417222,-94.8314302778
"9,178",16.4675596667,-94.8285929722
"10,127",16.47401225,-94.8290308056
"10,442",16.4832204722,-94.8351778333
"10,757",16.4710984444,-94.8213381667
"8,228",16.4700166389,-94.8338443056
"9,496",16.4764090278,-94.8367879722
"9,812",16.4789381111,-94.8331861111
"10,128",16.4742812222,-94.8290191667
"10,443",16.4836240556,-94.8351585833
"10,758",16.4708848889,-94.8213472222
"7,595",16.4758583333,-94.8313329444
"10,129",16.47455,-94.8290074722
"10,444",16.4840261111,-94.8351385833
"10,759",16.4705685556,-94.8213613056
"7,913",16.4681989444,-94.8366179444
"8,547",16.4693355,-94.8334248889
"8,864",16.4683446111,-94.8313976667
"9,181",16.4673085278,-94.8286125278
"9,498",16.4766766111,-94.8367763333
"9,814",16.4784835,-94.8334159444
"10,130",16.4748206111,-94.8289953889
"10,445",16.4842823889,-94.835124
"10,760",16.4702485556,-94.8213743611
"8,231",16.4701512222,-94.8338371111
"10,131",16.4750889167,-94.82898375
"10,446",16.4842398333,-94.8345352222
"10,761",16.4700503333,-94.8213732778
"7,598",16.476127,-94.8313121944
"9,500",16.4769465556,-94.8367642222
"9,816",16.4783193889,-94.8334960833
"10,132",16.4753583333,-94.82897225
"10,447",16.48387,-94.8345746111
"10,762",16.4700825,-94.8219614722
"8,550",16.4698731111,-94.8333814167
"8,867",16.4687469722,-94.8313647778
"9,184",16.4669444444,-94.8286416111
"10,133",16.4756270556,-94.8289607778
"10,448",16.4836349167,-94.8345841111
"10,763",16.4704455278,-94.8219253889
"7,917",16.4679379167,-94.8366321389
"8,234",16.4705556944,-94.8338151111
"9,502",16.4772162222,-94.8367530278
"9,818",16.4722950556,-94.8336531111
"10,134",16.4758963333,-94.8289493056
"10,449",16.4832893611,-94.8345985278
"10,764",16.4707079167,-94.8219145556
"10,135",16.4764334722,-94.8289272222
"10,450",16.4827760278,-94.8346248611
"10,765",16.4709780556,-94.8219041389
"7,602",16.4763950833,-94.8312916389
"8,553",16.4702740556,-94.8333497778
"8,870",16.4690147778,-94.8313435556
"9,187",16.4667050278,-94.8286614722
"9,504",16.4774840833,-94.8367418611
"9,820",16.4725695278,-94.8336417778
"10,136",16.4767026667,-94.8289151944
"10,451",16.4822731667,-94.8346481944
"10,766",16.4713515556,-94.8218883611
"7,603",16.4766641111,-94.8312699444
"7,920",16.4676786111,-94.8366456111
"8,237",16.4708248889,-94.8338018056
"10,137",16.4769710278,-94.8289036944
"10,452",16.4820138889,-94.8346602222
"10,767",16.4714870833,-94.8218831389
"9,189",16.46646125,-94.8286815
"9,506",16.4777531111,-94.8367299722
"9,822",16.4727067778,-94.8336355
"10,138",16.4775095556,-94.8288815556
"10,453",16.4816278611,-94.8346779722
"10,768",16.4717550278,-94.82187175
"7,922",16.4674249167,-94.8366578889
"8,239",16.4710932222,-94.8337876111
"8,556",16.4704100556,-94.8333387778
"8,873",16.46928375,-94.8313222778
"9,507",16.4780233889,-94.8367185
"10,139",16.4777803889,-94.8288691389
"10,454",16.4813852222,-94.8346902222
"10,769",16.4721577778,-94.82185375
"9,824",16.4730791667,-94.8336202222
"10,140",16.4780485556,-94.8288573611
"10,455",16.4811306389,-94.8347021389
"10,770",16.4724277222,-94.8218423333
"9,192",16.4661126389,-94.8287100833
"10,141",16.4783181111,-94.8288458056
"10,456",16.4808626944,-94.8347121111
"10,771",16.4726932778,-94.8218304167
"7,608",16.4769325,-94.8312494167
"7,925",16.4671734722,-94.8366707778
"8,242",16.4713624444,-94.8337736667
"8,559",16.4708123889,-94.8333060278
"8,876",16.4695518056,-94.8313000278
"9,510",16.4785620833,-94.8366948611
"9,826",16.4732146389,-94.8336149444
"10,142",16.4786871389,-94.8288291111
"10,457",16.48032725,-94.8347408611
"10,772",16.4729630556,-94.8218182222
"10,143",16.4788003889,-94.8288231389
"10,458",16.4800745278,-94.8347518889
"10,773",16.4732333889,-94.8218068056
"7,610",16.4772015,-94.83122825
"9,195",16.4658872778,-94.8287276944
"9,512",16.4788291944,-94.8366831111
"9,828",16.4736188056,-94.8335977778
"10,144",16.4717289722,-94.8290587222
"10,459",16.4798244444,-94.8347640556
"10,774",16.4735000833,-94.8217947778
"7,928",16.4667953333,-94.8366916667
"8,245",16.4718129444,-94.8337478333
"8,562",16.4713493333,-94.8332626389
"8,879",16.4698225833,-94.8312777222
"10,145",16.4719113889,-94.8290521944
"10,460",16.479443,-94.8347803333
"10,775",16.4737707222,-94.8217828611
"9,514",16.4790922778,-94.83667175
"9,830",16.47388675,-94.8335867778
"10,146",16.4723034444,-94.8290362222
"10,461",16.47931975,-94.8347860556
"10,776",16.4741741944,-94.8217656389
"7,613",16.4774701944,-94.8312074167
"9,198",16.4656490556,-94.8287470278
"10,147",16.4725769722,-94.8290242778
"10,462",16.4790439722,-94.8347954444
"10,777",16.4743083056,-94.8217598889
"7,931",16.4665482222,-94.8367044722
"8,565",16.4716071111,-94.8332418889
"8,882",16.4702255556,-94.8312454444
"9,516",16.47905425,-94.8360729444
"9,832",16.4741561111,-94.8335751111
"10,148",16.4729692222,-94.8290078611
"10,463",16.4790414167,-94.8342077222
"10,778",16.4746858889,-94.8217433056
"8,249",16.4658316667,-94.8359441389
"9,517",16.4786610278,-94.83611375
"10,149",16.4735080833,-94.8289852222
"10,464",16.4794076111,-94.8342101944
"10,779",16.47484075,-94.8217368889
"7,616",16.4778520833,-94.8311767222
"9,201",16.4653862778,-94.8287638889
"9,834",16.4744249722,-94.8335635833
"10,150",16.4736405556,-94.8289796389
"10,465",16.4796738056,-94.8341981389
"10,780",16.4745474722,-94.8223185278
"7,934",16.4663063056,-94.83671725
"8,568",16.4718021944,-94.83322475
"8,885",16.4704951111,-94.8312242222
"10,151",16.4739101944,-94.8289683333
"10,466",16.4799423333,-94.8341854444
"10,781",16.4742107222,-94.8223323611
"9,520",16.4784396944,-94.83612175
"9,836",16.474694,-94.8335519722
"10,152",16.4743135556,-94.8289509722
"10,467",16.4801734444,-94.8341744444
"10,782",16.4737260833,-94.8223525833
"8,253",16.4662525,-94.8359090278
"9,521",16.4781012778,-94.8361348333
"10,153",16.4743135556,-94.8289509722
"10,468",16.4804427778,-94.8341618611
"10,783",16.4734801111,-94.8223646667
"7,620",16.4780226111,-94.8311615
"8,571",16.4717425556,-94.8326529444
"8,888",16.4708985278,-94.8311920556
"9,205",16.4653634444,-94.8281844444
"9,838",16.4749632222,-94.8335401389
"10,154",16.4747176111,-94.8289336944
"10,469",16.480837,-94.8341422778
"10,784",16.4731267222,-94.8223797222
"7,938",16.4660320833,-94.8367266389
"9,523",16.4777452222,-94.8361500278
"10,155",16.4752556944,-94.8289105
"10,470",16.481105,-94.8341294167
"10,785",16.4727814444,-94.8223949444
"8,256",16.4665256944,-94.8358872778
"9,840",16.4752320556,-94.8335288333
"10,156",16.4755251111,-94.8288986667
"10,471",16.4812405278,-94.8341227778
"10,786",16.4725558333,-94.8224052778
"7,623",16.4779680556,-94.8306355
"8,574",16.4713758333,-94.8327036944
"8,891",16.4713011111,-94.8311595833
"9,208",16.4657733611,-94.8281643056
"9,525",16.4772641389,-94.8361714722
"10,157",16.4757932778,-94.828887
"10,472",16.4819104444,-94.8340919722
"10,787",16.4723250556,-94.8224161111
"7,941",16.4660280556,-94.8361793056
"8,258",16.4666616944,-94.8358761111
"9,842",16.4755011389,-94.8335172222
"10,158",16.4760628889,-94.8288758611
"10,473",16.4821785278,-94.8340792222
"10,788",16.47187975,-94.8224358056
"8,576",16.471137,-94.8327218611
"9,527",16.4770292778,-94.8361818333
"10,159",16.4763318611,-94.8288646389
"10,474",16.4824475833,-94.8340671944
"10,789",16.4716630833,-94.8224453889
"7,626",16.4776637778,-94.8306749722
"8,894",16.4714368333,-94.8311480833
"9,211",16.4660465,-94.82814275
"9,844",16.4757702222,-94.8335060556
"10,160",16.4766010278,-94.8288529444
"10,475",16.4827181389,-94.8340544722
"10,790",16.4714493611,-94.8224545833
"7,944",16.4663517222,-94.8361813611
"8,261",16.4670362222,-94.8358454722
"7,270",16.4736918056,-94.83812175
"7,273",16.4748558889,-94.8380280278
"7,279",16.4719655,-94.8337101944
"7,282",16.4722904167,-94.8336831944
"7,285",16.4725459444,-94.8336635278
"7,288",16.4728220833,-94.8336412222
"7,291",16.473193,-94.8336121944
"7,294",16.4734621111,-94.8335920278
"7,300",16.4739958333,-94.8335506944
"7,303",16.4742644167,-94.8335299167
"7,306",16.4746652222,-94.8334985556
"7,309",16.4748001111,-94.8334881944
"7,628",16.4773603333,-94.8306986111
"8,579",16.4708843889,-94.8327418889
